Project,Class,Release,nAuth,ChangeSetSize,LinesOfComment,LOC,maxChangeSetSize,nCommits,nFixCommits,Age,LOCadded,maxLOCadded,Buggy
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData.java,0,1,0,5,593,928,4,0,18,87,64,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingPreparedStatement.java,0,1,0,9,361,928,6,0,18,85,45,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingResultSet.java,0,1,0,6,513,928,4,0,18,63,34,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingStatement.java,0,1,0,8,215,928,5,0,18,47,30,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEvent.java,0,1,0,21,136,928,4,0,18,50,37,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEventConnectionDecorator.java,0,1,0,7,265,928,5,0,18,145,79,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCListener.java,0,1,0,14,73,928,4,0,18,30,21,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java,0,1,0,34,1090,928,8,0,18,388,267,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ReportingSQLException.java,0,1,0,5,79,928,4,0,18,37,25,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/SQLFormatter.java,0,1,0,14,215,928,4,0,18,111,65,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/AbstractLog.java,0,1,0,7,114,928,6,0,18,44,27,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/CommonsLogFactory.java,0,1,0,3,89,928,5,0,18,18,9,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/Log.java,0,1,0,18,109,928,5,0,18,58,49,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/Log4JLogFactory.java,0,1,0,3,86,928,5,0,18,20,8,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactory.java,0,1,0,3,27,928,4,0,18,15,7,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryAdapter.java,0,1,0,5,40,928,4,0,18,21,10,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryImpl.java,0,1,0,27,268,928,6,0,18,124,63,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogOutputStream.java,0,1,0,6,74,928,6,0,18,53,27,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/MultiLogFactory.java,0,2,0,9,160,928,6,0,18,64,24,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/NoneLogFactory.java,0,1,0,3,71,928,5,0,18,18,9,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/CFMetaDataParser.java,0,1,0,28,287,928,5,0,18,98,84,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/CFMetaDataSerializer.java,0,1,0,9,88,928,5,0,18,47,27,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassAnnotationMetaDataFilter.java,0,2,0,11,162,928,5,0,18,100,38,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassArgParser.java,0,1,0,45,545,928,7,0,18,267,160,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassMetaDataIterator.java,0,1,0,17,143,928,5,0,18,65,42,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClasspathMetaDataIterator.java,0,1,0,5,68,928,4,0,18,35,21,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/FileMetaDataIterator.java,0,2,0,6,137,928,7,0,18,74,33,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataFilter.java,0,1,0,6,43,928,4,0,18,24,14,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIterator.java,0,1,0,7,48,928,4,0,18,29,17,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIteratorChain.java,0,1,0,5,93,928,4,0,18,38,22,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataParser.java,0,1,0,11,73,928,5,0,18,44,26,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataSerializer.java,0,1,0,6,64,928,6,0,18,72,33,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ResourceMetaDataIterator.java,0,1,0,4,83,928,4,0,18,44,23,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SourceTracker.java,0,1,0,6,46,928,4,0,18,22,13,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SourceTrackers.java,0,1,0,3,50,928,6,0,18,34,21,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SuffixMetaDataFilter.java,0,1,0,3,35,928,4,0,18,18,10,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/URLMetaDataIterator.java,0,1,0,3,63,928,4,0,18,31,17,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,0,2,0,55,584,928,9,0,18,224,164,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataSerializer.java,0,1,0,25,303,928,4,0,18,114,73,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipFileMetaDataIterator.java,0,1,0,8,115,928,4,0,18,46,24,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipStreamMetaDataIterator.java,0,1,0,11,123,928,4,0,18,47,25,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractListIterator.java,0,1,0,2,40,928,5,0,18,28,11,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractNonSequentialResultList.java,0,1,0,3,159,928,4,0,18,45,26,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractResultList.java,0,1,0,2,75,928,5,0,18,41,16,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractSequentialResultList.java,0,1,0,3,98,928,4,0,18,32,17,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/EagerResultList.java,0,1,0,2,42,928,5,0,18,26,12,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/LazyForwardResultList.java,0,1,0,6,163,928,4,0,18,41,21,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultList.java,0,1,0,4,99,928,4,0,18,22,10,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultObjectProvider.java,0,1,0,4,71,928,4,0,18,27,11,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/MergedResultObjectProvider.java,0,1,0,20,188,928,5,0,18,75,35,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RandomAccessResultList.java,0,1,0,17,190,928,4,0,18,62,40,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RangeResultObjectProvider.java,0,1,0,6,107,928,6,0,18,56,36,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultList.java,0,1,0,5,47,928,4,0,18,40,24,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultListIterator.java,0,1,0,2,61,928,5,0,18,29,16,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProvider.java,0,1,0,11,81,928,4,0,18,46,36,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProviderIterator.java,0,1,0,5,95,928,4,0,18,30,14,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SimpleResultList.java,0,1,0,3,99,928,4,0,18,31,15,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SoftRandomAccessResultList.java,0,1,0,2,33,928,4,0,18,21,10,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/WindowResultList.java,0,1,0,10,143,928,4,0,18,40,24,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/AbstractEventManager.java,0,1,0,13,126,928,4,0,18,50,35,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Base16Encoder.java,0,1,0,4,57,928,4,0,18,28,19,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/BytecodeWriter.java,0,1,0,2,26,928,4,0,18,18,7,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Closeable.java,0,1,0,2,25,928,4,0,18,15,7,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/CodeFormat.java,0,1,0,60,517,928,4,0,18,172,144,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/EventManager.java,0,1,0,8,48,928,4,0,18,21,12,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Files.java,0,1,0,16,239,928,6,0,18,118,76,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/FormatPreservingProperties.java,0,1,0,38,570,928,8,0,18,287,183,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/JavaVersions.java,0,1,0,15,230,928,4,0,18,99,80,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/LRUMap.java,0,1,0,2,76,928,4,0,18,27,13,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Localizer.java,0,2,0,28,248,928,9,0,18,239,81,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/MultiClassLoader.java,0,1,0,20,226,928,4,0,18,76,54,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Options.java,0,1,0,58,538,928,8,0,18,336,228,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParameterTemplate.java,0,1,0,23,227,928,5,0,18,84,53,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParseException.java,0,1,0,2,43,928,5,0,18,27,9,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashMap.java,0,1,0,8,173,928,4,0,18,60,39,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashSet.java,0,1,0,6,109,928,4,0,18,45,29,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceMap.java,0,1,0,5,44,928,4,0,18,25,14,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ResourceBundleProvider.java,0,1,0,3,32,928,4,0,18,20,10,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Services.java,0,1,0,12,177,928,5,0,18,58,30,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleRegex.java,0,1,0,28,96,928,4,0,18,49,38,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleResourceBundleProvider.java,0,1,0,3,43,928,4,0,18,17,7,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SizedMap.java,0,1,0,6,41,928,4,0,18,20,11,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/StreamResourceBundleProvider.java,0,1,0,2,49,928,5,0,18,30,12,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/StringDistance.java,0,1,0,10,164,928,6,0,18,93,65,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TemporaryClassLoader.java,0,1,0,9,79,928,4,0,18,41,25,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TypedProperties.java,0,1,0,32,297,928,4,0,18,161,120,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/UUIDGenerator.java,0,2,0,32,134,928,5,0,18,53,32,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ZipResourceBundleProvider.java,0,1,0,2,60,928,6,0,18,35,15,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractCollection.java,0,1,0,4,43,928,4,0,18,16,6,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractConcurrentEventManager.java,0,2,0,11,105,928,5,0,18,58,24,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractQueue.java,0,1,0,9,162,928,5,0,18,95,41,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractSet.java,0,1,0,4,43,928,4,0,18,16,6,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Arrays.java,0,1,0,48,735,928,4,0,18,284,166,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashMap.java,0,1,0,69,799,928,7,0,18,332,238,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashSet.java,0,1,0,3,86,928,4,0,18,28,14,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentLinkedQueue.java,0,1,0,31,441,928,5,0,18,366,311,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentMap.java,0,1,0,4,37,928,4,0,18,23,12,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashMap.java,0,1,0,62,888,928,5,0,18,361,245,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashSet.java,0,1,0,6,105,928,4,0,18,39,25,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CondVar.java,0,1,0,16,169,928,5,0,18,69,41,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Condition.java,0,1,0,94,288,928,5,0,18,234,168,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArrayList.java,0,1,0,14,835,928,5,0,18,363,196,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArraySet.java,0,1,0,24,330,928,5,0,18,178,95,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/FIFOCondVar.java,0,1,0,7,136,928,5,0,18,57,30,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/FIFOWaitQueue.java,0,1,0,3,84,928,5,0,18,26,14,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Lock.java,0,1,0,9,272,928,5,0,18,146,92,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/NanoTimer.java,0,1,0,4,43,928,4,0,18,15,6,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Queue.java,0,1,0,9,190,928,5,0,18,127,66,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ReentrantLock.java,0,1,0,30,775,928,6,0,18,641,452,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/TimeUnit.java,0,1,0,20,462,928,5,0,18,469,314,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Utils.java,0,1,0,41,282,928,5,0,18,191,131,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/WaitQueue.java,0,1,0,7,125,928,5,0,18,31,14,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Commentable.java,0,1,0,4,33,928,4,0,18,19,10,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/DocTypeReader.java,0,1,0,22,222,928,4,0,18,83,67,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Location.java,0,1,0,3,64,928,5,0,18,30,13,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/ValidatingErrorHandler.java,0,1,0,2,38,928,4,0,18,21,10,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLFactory.java,0,2,0,7,118,928,6,0,18,65,37,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLWriter.java,0,1,0,20,98,928,4,0,18,36,23,Yes
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingParser.java,0,2,0,55,1221,928,3,0,18,0,0,Yes
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ClassCriteria.java,0,1,0,2,33,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Columns.java,0,1,0,2,33,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ContainerTable.java,0,1,0,2,38,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DataStoreIdColumn.java,0,1,0,2,35,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DiscriminatorStrategy.java,0,1,0,2,31,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EagerFetchMode.java,0,1,0,2,32,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EagerFetchType.java,0,1,0,2,26,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementClassCriteria.java,0,1,0,2,33,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementForeignKey.java,0,1,0,2,36,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementIndex.java,0,1,0,2,34,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumn.java,0,1,0,2,39,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumns.java,0,1,0,2,33,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementNonpolymorphic.java,0,1,0,2,33,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EmbeddedMapping.java,0,1,0,2,36,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKey.java,0,1,0,2,37,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKeyAction.java,0,1,0,2,27,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Index.java,0,1,0,2,36,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlan.java,0,1,0,3,92,928,1,0,18,0,0,Yes
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCPersistenceProductDerivation.java,0,2,0,2,67,928,4,0,18,11,6,Yes
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingOverride.java,0,1,0,2,36,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingOverrides.java,0,1,0,2,31,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingTag.java,0,1,0,7,78,928,1,0,18,0,0,Yes
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Nonpolymorphic.java,0,1,0,2,32,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/NonpolymorphicType.java,0,1,0,2,26,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/OrderColumn.java,0,1,0,2,37,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingDefaults.java,0,1,0,18,131,928,1,0,18,0,0,Yes
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingFactory.java,0,1,0,6,50,928,1,0,18,0,0,Yes
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Strategy.java,0,1,0,2,31,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/SubclassFetchMode.java,0,1,0,2,31,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Unique.java,0,1,0,2,35,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionColumn.java,0,1,0,2,38,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionColumns.java,0,1,0,2,31,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionStrategy.java,0,1,0,2,31,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XJoinColumn.java,0,1,0,2,40,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XJoinColumns.java,0,1,0,2,32,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java,0,2,0,40,782,928,3,0,18,0,0,Yes
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingSerializer.java,0,1,0,28,612,928,1,0,18,0,0,Yes
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XSecondaryTable.java,0,1,0,2,38,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XSecondaryTables.java,0,1,0,2,31,928,1,0,18,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XTable.java,0,1,0,2,36,928,1,0,18,0,0,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java,0,3,0,105,1440,928,11,0,18,1661,1619,Yes
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ArgumentException.java,0,1,0,2,94,928,4,0,18,116,107,Yes
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ConfigurationProviderImpl.java,0,2,0,18,347,928,8,0,18,471,371,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataCache.java,0,1,0,2,33,928,3,0,18,40,38,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataStoreId.java,0,1,0,2,33,928,3,0,18,39,37,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Dependent.java,0,1,0,2,32,928,3,0,18,37,35,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DetachedState.java,0,1,0,2,33,928,3,0,18,39,37,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ElementDependent.java,0,1,0,2,32,928,3,0,18,37,35,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ElementType.java,0,1,0,2,33,928,3,0,18,39,36,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityExistsException.java,0,1,0,2,90,928,3,0,18,110,108,Yes
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl.java,0,2,0,8,254,928,8,0,18,345,305,Yes
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,0,2,0,26,787,928,7,0,18,1013,993,Yes
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityNotFoundException.java,0,1,0,2,90,928,3,0,18,110,108,Yes
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Extent.java,0,2,0,13,119,928,5,0,18,142,137,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExternalValues.java,0,1,0,2,34,928,3,0,18,40,37,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Externalizer.java,0,1,0,2,33,928,3,0,18,39,36,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Factory.java,0,1,0,2,33,928,3,0,18,39,36,No
